C, tp=0, ts=0, x0=1000001, x1=1000007
A, tp=15, ts=15, x0=207, x1=725929929
B, tp=15, ts=15, x0=866646600, x1=1
C, tp=15, ts=15, x0=1000001, x1=1000004
A, tp=15, ts=15, x0=4, x1=74017814
C, tp=15, ts=15, x0=1000002, x1=1000004
B, tp=15, ts=15, x0=474206132, x1=1
B, tp=15, ts=15, x0=163924863, x1=2
B, tp=15, ts=15, x0=729469126, x1=1
B, tp=15, ts=15, x0=843676894, x1=1
C, tp=15, ts=15, x0=1000001, x1=1000111
B, tp=15, ts=15, x0=2443819, x1=1
B, tp=15, ts=15, x0=315734080, x1=1
C, tp=15, ts=15, x0=1000001, x1=1000004
A, tp=15, ts=15, x0=6, x1=385624360
C, tp=15, ts=15, x0=1000003, x1=1000004
B, tp=15, ts=15, x0=696979985, x1=7
C, tp=15, ts=15, x0=1000003, x1=1000009
C, tp=15, ts=15, x0=1000001, x1=1000004
C, tp=15, ts=15, x0=1000001, x1=1000004
B, tp=15, ts=15, x0=918635041, x1=5
C, tp=15, ts=15, x0=1000001, x1=1000007
B, tp=15, ts=15, x0=879123492, x1=1
B, tp=15, ts=15, x0=886430506, x1=1
A, tp=15, ts=15, x0=4, x1=477545181
A, tp=15, ts=15, x0=8, x1=549105722
B, tp=15, ts=15, x0=361235602, x1=1
C, tp=15, ts=15, x0=1000006, x1=1000341
B, tp=15, ts=15, x0=845881448, x1=1
B, tp=15, ts=15, x0=932965300, x1=1
A, tp=15, ts=15, x0=114, x1=291184376
C, tp=15, ts=15, x0=1000005, x1=1000004
B, tp=15, ts=15, x0=503249485, x1=2
B, tp=15, ts=15, x0=787041684, x1=1
C, tp=15, ts=15, x0=1000001, x1=1000023
B, tp=15, ts=15, x0=691265363, x1=1
B, tp=15, ts=15, x0=705533338, x1=2
B, tp=15, ts=15, x0=132154144, x1=1
B, tp=15, ts=15, x0=225032156, x1=1
A, tp=15, ts=15, x0=32, x1=965234582
A, tp=15, ts=15, x0=13, x1=158529857
C, tp=15, ts=15, x0=1000003, x1=1000004
C, tp=15, ts=15, x0=1000001, x1=1000008
B, tp=15, ts=15, x0=556774265, x1=1
B, tp=15, ts=15, x0=736751301, x1=1
B, tp=15, ts=15, x0=470165301, x1=1
B, tp=15, ts=15, x0=922145087, x1=1
B, tp=15, ts=15, x0=184839966, x1=2
B, tp=15, ts=15, x0=514370715, x1=1
B, tp=15, ts=15, x0=548278744, x1=1
C, tp=15, ts=15, x0=1000004, x1=1000007
B, tp=15, ts=15, x0=627561273, x1=3
B, tp=15, ts=15, x0=89351215, x1=29
B, tp=15, ts=15, x0=488014104, x1=1
C, tp=15, ts=15, x0=1000001, x1=1000014
A, tp=15, ts=15, x0=4, x1=175524436
A, tp=15, ts=15, x0=4, x1=520401189
C, tp=15, ts=15, x0=1000001, x1=1000004
B, tp=15, ts=15, x0=715730546, x1=1
C, tp=15, ts=15, x0=1000001, x1=1000005
B, tp=15, ts=15, x0=375744503, x1=1
C, tp=15, ts=15, x0=1000001, x1=1000004
C, tp=15, ts=15, x0=1000032, x1=1000004
C, tp=15, ts=15, x0=1000001, x1=1000005
B, tp=15, ts=15, x0=978934742, x1=6
B, tp=15, ts=15, x0=185977224, x1=1
B, tp=15, ts=15, x0=380241682, x1=3
C, tp=15, ts=15, x0=1000001, x1=1000005
A, tp=15, ts=15, x0=5, x1=275683547
B, tp=15, ts=15, x0=836600270, x1=1
B, tp=15, ts=15, x0=414114043, x1=1
B, tp=15, ts=15, x0=408675999, x1=1
B, tp=15, ts=15, x0=240380905, x1=1
C, tp=15, ts=15, x0=1000001, x1=1000006
B, tp=15, ts=15, x0=287915867, x1=2
B, tp=15, ts=15, x0=126238867, x1=1
C, tp=15, ts=15, x0=1000001, x1=1000007
C, tp=15, ts=15, x0=1000004, x1=1000010
A, tp=15, ts=15, x0=8, x1=975823859
B, tp=15, ts=15, x0=468751232, x1=1
C, tp=15, ts=15, x0=1000005, x1=1000020
B, tp=15, ts=15, x0=583690724, x1=9
B, tp=15, ts=15, x0=978030176, x1=1
C, tp=15, ts=15, x0=1000002, x1=1000005
B, tp=15, ts=15, x0=464379158, x1=1
B, tp=15, ts=15, x0=229855484, x1=1
A, tp=15, ts=15, x0=20, x1=567239717
B, tp=15, ts=15, x0=394478998, x1=7
B, tp=15, ts=15, x0=978062047, x1=2
C, tp=15, ts=15, x0=1000001, x1=1000004
A, tp=15, ts=15, x0=9, x1=213009563
A, tp=15, ts=15, x0=5, x1=754567050
B, tp=15, ts=15, x0=282204128, x1=1
B, tp=15, ts=15, x0=193169866, x1=2
C, tp=15, ts=15, x0=1000001, x1=1000005
A, tp=15, ts=15, x0=5, x1=511229932
B, tp=15, ts=15, x0=901548135, x1=4
B, tp=15, ts=15, x0=509962494, x1=1
C, tp=15, ts=15, x0=1000008, x1=1000004
B, tp=15, ts=15, x0=955341941, x1=3
B, tp=15, ts=15, x0=395596536, x1=1
B, tp=15, ts=15, x0=587433134, x1=1
B, tp=15, ts=15, x0=530621294, x1=3
B, tp=15, ts=15, x0=608084164, x1=2
B, tp=15, ts=15, x0=50281232, x1=1
B, tp=15, ts=15, x0=927721275, x1=1
B, tp=15, ts=15, x0=559988784, x1=1
B, tp=15, ts=15, x0=225481272, x1=10
C, tp=15, ts=15, x0=1000003, x1=1000004
C, tp=15, ts=15, x0=1000001, x1=1000004
B, tp=15, ts=15, x0=146021872, x1=1
A, tp=15, ts=15, x0=7, x1=628889035
B, tp=15, ts=15, x0=342799443, x1=1
B, tp=15, ts=15, x0=744494948, x1=1
A, tp=15, ts=15, x0=5, x1=671713386
C, tp=15, ts=15, x0=1000003, x1=1000005
B, tp=15, ts=15, x0=671713386, x1=12
C, tp=15, ts=15, x0=1000002, x1=1000004
C, tp=15, ts=15, x0=1000001, x1=1000005
B, tp=15, ts=15, x0=195866113, x1=104
B, tp=15, ts=15, x0=550168396, x1=4
B, tp=15, ts=15, x0=890919993, x1=6
A, tp=15, ts=15, x0=4, x1=826165266
A, tp=15, ts=15, x0=4, x1=26786540
B, tp=15, ts=15, x0=7372224, x1=1
B, tp=15, ts=15, x0=110139780, x1=1
A, tp=15, ts=15, x0=26, x1=329201340
B, tp=15, ts=15, x0=866010393, x1=3
B, tp=15, ts=15, x0=91963003, x1=1
A, tp=15, ts=15, x0=4, x1=779785029
C, tp=15, ts=15, x0=1000002, x1=1000028
B, tp=15, ts=15, x0=995030452, x1=2
B, tp=15, ts=15, x0=904796143, x1=19
B, tp=15, ts=15, x0=302139091, x1=4
C, tp=15, ts=15, x0=1000001, x1=1000005
B, tp=15, ts=15, x0=851590878, x1=2
C, tp=15, ts=15, x0=1000001, x1=1000004
C, tp=15, ts=15, x0=1000045, x1=1000013
C, tp=15, ts=15, x0=1000001, x1=1000012
C, tp=15, ts=15, x0=1000002, x1=1000005
C, tp=15, ts=15, x0=1000003, x1=1000194
B, tp=15, ts=15, x0=499623606, x1=1
C, tp=15, ts=15, x0=1000001, x1=1000079
A, tp=15, ts=15, x0=12, x1=434231137
B, tp=15, ts=15, x0=855522846, x1=2
C, tp=15, ts=15, x0=1000006, x1=1000005
B, tp=15, ts=15, x0=461039384, x1=1
B, tp=15, ts=15, x0=311207387, x1=3
C, tp=15, ts=15, x0=1000001, x1=1000004
B, tp=15, ts=15, x0=970177593, x1=13
A, tp=15, ts=15, x0=4, x1=400468892
C, tp=15, ts=15, x0=1000001, x1=1000004
B, tp=15, ts=15, x0=638817389, x1=3
C, tp=15, ts=15, x0=1000001, x1=1000013
C, tp=15, ts=15, x0=1000001, x1=1000005
B, tp=15, ts=15, x0=706840170, x1=3
B, tp=15, ts=15, x0=153130117, x1=2
A, tp=15, ts=15, x0=8, x1=688891596
B, tp=15, ts=15, x0=187317126, x1=1
C, tp=15, ts=15, x0=1000001, x1=1000037
B, tp=15, ts=15, x0=22247391, x1=1
B, tp=15, ts=15, x0=644504790, x1=1
C, tp=15, ts=15, x0=1000004, x1=1000004
B, tp=15, ts=15, x0=672100785, x1=1
B, tp=15, ts=15, x0=530774680, x1=1
C, tp=15, ts=15, x0=1000003, x1=1000004
C, tp=15, ts=15, x0=1000001, x1=1000066
C, tp=15, ts=15, x0=1000002, x1=1000006
C, tp=15, ts=15, x0=1000001, x1=1000005
B, tp=15, ts=15, x0=835443285, x1=8
C, tp=15, ts=15, x0=1000001, x1=1000005
B, tp=15, ts=15, x0=664539865, x1=2
A, tp=15, ts=15, x0=15, x1=141134972
B, tp=15, ts=15, x0=434238584, x1=1
B, tp=15, ts=15, x0=645268548, x1=5
B, tp=15, ts=15, x0=778658633, x1=1
C, tp=15, ts=15, x0=1000001, x1=1000004
C, tp=15, ts=15, x0=1000002, x1=1000004
C, tp=15, ts=15, x0=1000002, x1=1000037
B, tp=15, ts=15, x0=8223870, x1=1
C, tp=15, ts=15, x0=1000001, x1=1000005
B, tp=15, ts=15, x0=575096501, x1=2
C, tp=15, ts=15, x0=1000001, x1=1000004
A, tp=15, ts=15, x0=5, x1=371753720
B, tp=15, ts=15, x0=383378211, x1=1
C, tp=15, ts=15, x0=1000001, x1=1000187
B, tp=15, ts=15, x0=992158676, x1=1
B, tp=15, ts=15, x0=619085587, x1=2
C, tp=15, ts=15, x0=1000001, x1=1000005
C, tp=15, ts=15, x0=1000001, x1=1000004
B, tp=15, ts=15, x0=499427005, x1=4
C, tp=15, ts=15, x0=1000001, x1=1000018
B, tp=15, ts=15, x0=858547939, x1=1
B, tp=15, ts=15, x0=999800660, x1=6
B, tp=15, ts=15, x0=814681365, x1=1
B, tp=15, ts=15, x0=258849543, x1=9
B, tp=15, ts=15, x0=260094071, x1=1
B, tp=15, ts=15, x0=193174844, x1=1
B, tp=15, ts=15, x0=653551594, x1=1
B, tp=15, ts=15, x0=336153212, x1=1
C, tp=15, ts=15, x0=1000343, x1=1000023
>WATERMARK 15<
A, tp=16, ts=16, x0=9, x1=760790817
B, tp=16, ts=16, x0=598833197, x1=1
C, tp=16, ts=16, x0=1000001, x1=1000329
C, tp=16, ts=16, x0=1000001, x1=1000014
A, tp=16, ts=16, x0=16, x1=350370211
C, tp=16, ts=16, x0=1000001, x1=1001740
C, tp=16, ts=16, x0=1000004, x1=1000088
B, tp=16, ts=16, x0=2631459, x1=2
B, tp=16, ts=16, x0=535640334, x1=1
C, tp=16, ts=16, x0=1000001, x1=1000012
A, tp=16, ts=16, x0=6, x1=615147998
B, tp=16, ts=16, x0=664299317, x1=1
B, tp=16, ts=16, x0=581516095, x1=1
B, tp=16, ts=16, x0=178408781, x1=1
B, tp=16, ts=16, x0=309229349, x1=18
B, tp=16, ts=16, x0=663148549, x1=4
C, tp=16, ts=16, x0=1000001, x1=1000008
C, tp=16, ts=16, x0=1000002, x1=1000005
C, tp=16, ts=16, x0=1000001, x1=1000004
B, tp=16, ts=16, x0=327497550, x1=4
B, tp=16, ts=16, x0=908686433, x1=1
A, tp=16, ts=16, x0=10, x1=774274202
B, tp=16, ts=16, x0=854226827, x1=1
B, tp=16, ts=16, x0=916513865, x1=1
C, tp=16, ts=16, x0=1000001, x1=1000022
B, tp=16, ts=16, x0=207558122, x1=2
B, tp=16, ts=16, x0=869904295, x1=6
A, tp=16, ts=16, x0=7, x1=576872013
B, tp=16, ts=16, x0=870920870, x1=1
B, tp=16, ts=16, x0=811008051, x1=1
B, tp=16, ts=16, x0=474699615, x1=2
B, tp=16, ts=16, x0=88432035, x1=26
C, tp=16, ts=16, x0=1000001, x1=1000245
B, tp=16, ts=16, x0=954467303, x1=12
B, tp=16, ts=16, x0=902574059, x1=1
C, tp=16, ts=16, x0=1000001, x1=1000013
B, tp=16, ts=16, x0=649426905, x1=1
A, tp=16, ts=16, x0=8, x1=389695653
B, tp=16, ts=16, x0=815191676, x1=3
B, tp=16, ts=16, x0=795648458, x1=1
C, tp=16, ts=16, x0=1000011, x1=1000029
C, tp=16, ts=16, x0=1000001, x1=1000005
B, tp=16, ts=16, x0=377594584, x1=1
B, tp=16, ts=16, x0=244412677, x1=15
C, tp=16, ts=16, x0=1000001, x1=1000004
C, tp=16, ts=16, x0=1000001, x1=1000006
B, tp=16, ts=16, x0=549668926, x1=1
C, tp=16, ts=16, x0=1000001, x1=1342391
C, tp=16, ts=16, x0=1000001, x1=1000005
B, tp=16, ts=16, x0=964767681, x1=1
B, tp=16, ts=16, x0=294634438, x1=5
B, tp=16, ts=16, x0=670948114, x1=1
B, tp=16, ts=16, x0=286183130, x1=1
C, tp=16, ts=16, x0=1000002, x1=1000008
C, tp=16, ts=16, x0=1000001, x1=1000008
B, tp=16, ts=16, x0=954291098, x1=1
B, tp=16, ts=16, x0=548673171, x1=4
A, tp=16, ts=16, x0=4, x1=786137182
B, tp=16, ts=16, x0=782991086, x1=4
C, tp=16, ts=16, x0=1000001, x1=1000017
C, tp=16, ts=16, x0=1000005, x1=1000004
B, tp=16, ts=16, x0=916963236, x1=4
C, tp=16, ts=16, x0=1000001, x1=1000004
A, tp=16, ts=16, x0=5, x1=982199414
B, tp=16, ts=16, x0=291989078, x1=23
C, tp=16, ts=16, x0=1000001, x1=1000005
B, tp=16, ts=16, x0=98956898, x1=1
C, tp=16, ts=16, x0=1000002, x1=1000011
C, tp=16, ts=16, x0=1000006, x1=1000005
C, tp=16, ts=16, x0=1000001, x1=1000007
A, tp=16, ts=16, x0=5, x1=318428839
B, tp=16, ts=16, x0=821855391, x1=1
B, tp=16, ts=16, x0=370362431, x1=1
A, tp=16, ts=16, x0=4, x1=31344623
C, tp=16, ts=16, x0=1000002, x1=1000017
B, tp=16, ts=16, x0=292678965, x1=24
C, tp=16, ts=16, x0=1000002, x1=1000006
B, tp=16, ts=16, x0=803788207, x1=1
C, tp=16, ts=16, x0=1000001, x1=1000009
B, tp=16, ts=16, x0=358649940, x1=4
C, tp=16, ts=16, x0=1000001, x1=1000009
B, tp=16, ts=16, x0=941406948, x1=6
A, tp=16, ts=16, x0=4, x1=580041209
B, tp=16, ts=16, x0=24395003, x1=2
A, tp=16, ts=16, x0=5, x1=763780094
B, tp=16, ts=16, x0=429377433, x1=2
B, tp=16, ts=16, x0=977741598, x1=5
C, tp=16, ts=16, x0=1000005, x1=1000004
B, tp=16, ts=16, x0=742852215, x1=1
B, tp=16, ts=16, x0=122580630, x1=29
B, tp=16, ts=16, x0=158052608, x1=1
B, tp=16, ts=16, x0=173643002, x1=1
C, tp=16, ts=16, x0=1000003, x1=1000005
B, tp=16, ts=16, x0=13699819, x1=1
B, tp=16, ts=16, x0=650071464, x1=1
C, tp=16, ts=16, x0=1000001, x1=1000004
C, tp=16, ts=16, x0=1000003, x1=25238603
B, tp=16, ts=16, x0=427057333, x1=1
C, tp=16, ts=16, x0=1000004, x1=1000024
C, tp=16, ts=16, x0=1000010, x1=1000525
C, tp=16, ts=16, x0=1000003, x1=1000012
C, tp=16, ts=16, x0=1000003, x1=1000006
B, tp=16, ts=16, x0=682915315, x1=1
B, tp=16, ts=16, x0=184239449, x1=2
C, tp=16, ts=16, x0=1000001, x1=1000005
A, tp=16, ts=16, x0=113, x1=254941251
A, tp=16, ts=16, x0=33, x1=572615924
C, tp=16, ts=16, x0=1000001, x1=1000004
C, tp=16, ts=16, x0=1000001, x1=1035583
B, tp=16, ts=16, x0=338154462, x1=1
A, tp=16, ts=16, x0=5, x1=803264607
C, tp=16, ts=16, x0=1000008, x1=1000004
C, tp=16, ts=16, x0=1000002, x1=1000059
A, tp=16, ts=16, x0=6, x1=453165229
B, tp=16, ts=16, x0=309414463, x1=1
C, tp=16, ts=16, x0=1000003, x1=1000139
B, tp=16, ts=16, x0=207667922, x1=1
B, tp=16, ts=16, x0=468411475, x1=5
C, tp=16, ts=16, x0=1000002, x1=1000008
B, tp=16, ts=16, x0=431851420, x1=1
C, tp=16, ts=16, x0=1000005, x1=1000718
C, tp=16, ts=16, x0=1000001, x1=1000038
B, tp=16, ts=16, x0=880375142, x1=1
C, tp=16, ts=16, x0=1000003, x1=1000004
C, tp=16, ts=16, x0=1000002, x1=1000006
C, tp=16, ts=16, x0=1000003, x1=1000004
C, tp=16, ts=16, x0=1000003, x1=1000004
C, tp=16, ts=16, x0=1000001, x1=1000004
C, tp=16, ts=16, x0=1000001, x1=1000007
B, tp=16, ts=16, x0=431791268, x1=2
A, tp=16, ts=16, x0=4, x1=1405892
C, tp=16, ts=16, x0=1000001, x1=1000004
B, tp=16, ts=16, x0=275057964, x1=1
C, tp=16, ts=16, x0=1000002, x1=1000004
B, tp=16, ts=16, x0=120614542, x1=9
B, tp=16, ts=16, x0=7643826, x1=1
A, tp=16, ts=16, x0=8, x1=313576989
C, tp=16, ts=16, x0=1000001, x1=1000006
C, tp=16, ts=16, x0=1000005, x1=1000330
B, tp=16, ts=16, x0=412372475, x1=6
B, tp=16, ts=16, x0=67611015, x1=1
C, tp=16, ts=16, x0=1000001, x1=1000009
C, tp=16, ts=16, x0=1000001, x1=1000010
B, tp=16, ts=16, x0=552584897, x1=2
C, tp=16, ts=16, x0=1000001, x1=1000004
B, tp=16, ts=16, x0=680044116, x1=1
A, tp=16, ts=16, x0=7, x1=895658052
A, tp=16, ts=16, x0=390, x1=338392139
C, tp=16, ts=16, x0=1000001, x1=1000004
B, tp=16, ts=16, x0=844056943, x1=1
B, tp=16, ts=16, x0=936471896, x1=1
A, tp=16, ts=16, x0=9, x1=268983922
C, tp=16, ts=16, x0=1000002, x1=1000009
B, tp=16, ts=16, x0=682043409, x1=1
B, tp=16, ts=16, x0=164037969, x1=1
C, tp=16, ts=16, x0=1000002, x1=1000016
B, tp=16, ts=16, x0=911311313, x1=1
C, tp=16, ts=16, x0=1000002, x1=1000008
B, tp=16, ts=16, x0=319958124, x1=1
B, tp=16, ts=16, x0=743298513, x1=1
B, tp=16, ts=16, x0=200898215, x1=1
B, tp=16, ts=16, x0=142451035, x1=1
B, tp=16, ts=16, x0=993087226, x1=1
C, tp=16, ts=16, x0=1000001, x1=1000005
A, tp=16, ts=16, x0=4, x1=931207723
B, tp=16, ts=16, x0=897741667, x1=1
B, tp=16, ts=16, x0=567215762, x1=1
B, tp=16, ts=16, x0=965234582, x1=1
C, tp=16, ts=16, x0=1000001, x1=1000004
C, tp=16, ts=16, x0=1000007, x1=1000005
B, tp=16, ts=16, x0=158529857, x1=2
C, tp=16, ts=16, x0=1000002, x1=1000006
B, tp=16, ts=16, x0=562524994, x1=2
B, tp=16, ts=16, x0=489742609, x1=4
B, tp=16, ts=16, x0=389695653, x1=4
C, tp=16, ts=16, x0=1000006, x1=1000010
B, tp=16, ts=16, x0=213009563, x1=1
B, tp=16, ts=16, x0=529807638, x1=1
C, tp=16, ts=16, x0=1000012, x1=1000005
B, tp=16, ts=16, x0=624383246, x1=1
C, tp=16, ts=16, x0=1000001, x1=1000004
B, tp=16, ts=16, x0=557681321, x1=3
B, tp=16, ts=16, x0=141134972, x1=1
C, tp=16, ts=16, x0=1000001, x1=1000005
C, tp=16, ts=16, x0=1000007, x1=1000009
B, tp=16, ts=16, x0=428391577, x1=2
B, tp=16, ts=16, x0=300045220, x1=18
B, tp=16, ts=16, x0=796508354, x1=1
B, tp=16, ts=16, x0=414697328, x1=9
B, tp=16, ts=16, x0=904823385, x1=1
B, tp=16, ts=16, x0=126974960, x1=1
B, tp=16, ts=16, x0=508228360, x1=2
B, tp=16, ts=16, x0=865494609, x1=1
A, tp=16, ts=16, x0=6, x1=709505948
A, tp=16, ts=16, x0=4, x1=192820879
C, tp=16, ts=16, x0=1000001, x1=1000010
B, tp=16, ts=16, x0=379488234, x1=1
B, tp=16, ts=16, x0=129598356, x1=6
C, tp=16, ts=16, x0=1000001, x1=1000005
A, tp=16, ts=16, x0=5, x1=640706222
B, tp=16, ts=16, x0=944905454, x1=1
B, tp=16, ts=16, x0=358831813, x1=1
C, tp=16, ts=16, x0=1000001, x1=1000165
B, tp=16, ts=16, x0=710810684, x1=1
A, tp=16, ts=16, x0=7, x1=215079209
B, tp=16, ts=16, x0=215079209, x1=1
B, tp=16, ts=16, x0=350710322, x1=1
C, tp=16, ts=16, x0=1000002, x1=1000008
C, tp=16, ts=16, x0=1000001, x1=1000004
B, tp=16, ts=16, x0=381707833, x1=2
A, tp=16, ts=16, x0=4, x1=222076038
B, tp=16, ts=16, x0=413529909, x1=1
C, tp=16, ts=16, x0=1000001, x1=1000007
C, tp=16, ts=16, x0=1000001, x1=1000004
A, tp=16, ts=16, x0=4, x1=220861878
B, tp=16, ts=16, x0=566843578, x1=1
B, tp=16, ts=16, x0=562979021, x1=1
A, tp=16, ts=16, x0=313, x1=963943916
C, tp=16, ts=16, x0=1000004, x1=1000004
C, tp=16, ts=16, x0=1000001, x1=1000004
B, tp=16, ts=16, x0=2083904, x1=1
C, tp=16, ts=16, x0=1000001, x1=1000004
B, tp=16, ts=16, x0=735693381, x1=1
B, tp=16, ts=16, x0=731108355, x1=1
C, tp=16, ts=16, x0=1000005, x1=1000004
C, tp=16, ts=16, x0=1000047, x1=1000004
B, tp=16, ts=16, x0=9421861, x1=2
B, tp=16, ts=16, x0=107086381, x1=1
B, tp=16, ts=16, x0=252110544, x1=1
C, tp=16, ts=16, x0=1000005, x1=1000015
B, tp=16, ts=16, x0=989239494, x1=65
A, tp=16, ts=16, x0=11, x1=701583393
B, tp=16, ts=16, x0=701583393, x1=3
C, tp=16, ts=16, x0=1000001, x1=1000029
C, tp=16, ts=16, x0=1000001, x1=1000004
B, tp=16, ts=16, x0=67535643, x1=4
C, tp=16, ts=16, x0=1000001, x1=1000004
C, tp=16, ts=16, x0=1000001, x1=1000004
B, tp=16, ts=16, x0=42149264, x1=1
C, tp=16, ts=16, x0=1000002, x1=1000004
B, tp=16, ts=16, x0=947282352, x1=1
C, tp=16, ts=16, x0=1000022, x1=1000004
B, tp=16, ts=16, x0=154821724, x1=1
C, tp=16, ts=16, x0=1000003, x1=1000004
B, tp=16, ts=16, x0=59759377, x1=1
C, tp=16, ts=16, x0=1000002, x1=1000005
B, tp=16, ts=16, x0=780566363, x1=1
C, tp=16, ts=16, x0=1000001, x1=1000006
B, tp=16, ts=16, x0=283280081, x1=1
B, tp=16, ts=16, x0=761727099, x1=1
C, tp=16, ts=16, x0=1000001, x1=1000591
C, tp=16, ts=16, x0=1000007, x1=1000004
B, tp=16, ts=16, x0=772659800, x1=1
B, tp=16, ts=16, x0=891160540, x1=1
A, tp=16, ts=16, x0=4, x1=622196048
C, tp=16, ts=16, x0=1000001, x1=1000159
B, tp=16, ts=16, x0=304202905, x1=8
C, tp=16, ts=16, x0=1000001, x1=1000019
B, tp=16, ts=16, x0=868484633, x1=1
B, tp=16, ts=16, x0=755900436, x1=20
B, tp=16, ts=16, x0=663723705, x1=1
C, tp=16, ts=16, x0=1000001, x1=1001669
B, tp=16, ts=16, x0=713626026, x1=3
B, tp=16, ts=16, x0=993263912, x1=1
B, tp=16, ts=16, x0=354365356, x1=1
B, tp=16, ts=16, x0=367489325, x1=1
B, tp=16, ts=16, x0=342072945, x1=1
B, tp=16, ts=16, x0=191072461, x1=1
B, tp=16, ts=16, x0=546278278, x1=1
B, tp=16, ts=16, x0=337573275, x1=1
B, tp=16, ts=16, x0=59121356, x1=1
C, tp=16, ts=16, x0=1000001, x1=1000004
B, tp=16, ts=16, x0=538780749, x1=2
C, tp=16, ts=16, x0=1000001, x1=1000005
B, tp=16, ts=16, x0=30714295, x1=2
C, tp=16, ts=16, x0=1000003, x1=1000005
B, tp=16, ts=16, x0=408290579, x1=4
A, tp=16, ts=16, x0=4, x1=139100300
C, tp=16, ts=16, x0=1000001, x1=1000004
C, tp=16, ts=16, x0=1000001, x1=1000017
B, tp=16, ts=16, x0=976336069, x1=1
B, tp=16, ts=16, x0=366195554, x1=26
B, tp=16, ts=16, x0=712963334, x1=1
C, tp=16, ts=16, x0=1000002, x1=1000004
B, tp=16, ts=16, x0=723075190, x1=2
C, tp=16, ts=16, x0=1000013, x1=1000005
A, tp=16, ts=16, x0=102, x1=299041743
C, tp=16, ts=16, x0=1000001, x1=1000004
B, tp=16, ts=16, x0=299041743, x1=1
C, tp=16, ts=16, x0=1000001, x1=1000005
B, tp=16, ts=16, x0=616408662, x1=1
A, tp=16, ts=16, x0=4, x1=293081912
C, tp=16, ts=16, x0=1000001, x1=1000006
C, tp=16, ts=16, x0=1000045, x1=1000007
A, tp=16, ts=16, x0=4, x1=195604579
B, tp=16, ts=16, x0=195604579, x1=2
C, tp=16, ts=16, x0=1000003, x1=1000006
B, tp=16, ts=16, x0=790877710, x1=1
C, tp=16, ts=16, x0=1000004, x1=1000013
C, tp=16, ts=16, x0=1000002, x1=1000006
C, tp=16, ts=16, x0=1000001, x1=1000004
A, tp=16, ts=16, x0=4, x1=287318585
B, tp=16, ts=16, x0=91428223, x1=1
C, tp=16, ts=16, x0=1000001, x1=1000058
B, tp=16, ts=16, x0=430385591, x1=1
B, tp=16, ts=16, x0=303290037, x1=1
B, tp=16, ts=16, x0=62020061, x1=1
C, tp=16, ts=16, x0=1000001, x1=1000014
C, tp=16, ts=16, x0=1000005, x1=1000005
C, tp=16, ts=16, x0=1000001, x1=1000004
B, tp=16, ts=16, x0=566574654, x1=5
C, tp=16, ts=16, x0=1000096, x1=1000008
B, tp=16, ts=16, x0=607343325, x1=2
B, tp=16, ts=16, x0=319084485, x1=2
C, tp=16, ts=16, x0=1000001, x1=1000006
A, tp=16, ts=16, x0=7, x1=201957425
B, tp=16, ts=16, x0=694995769, x1=102
B, tp=16, ts=16, x0=34760326, x1=1
C, tp=16, ts=16, x0=1000001, x1=1000004
C, tp=16, ts=16, x0=1000001, x1=1000044
B, tp=16, ts=16, x0=497298604, x1=2
B, tp=16, ts=16, x0=275081587, x1=4
B, tp=16, ts=16, x0=436294774, x1=2
B, tp=16, ts=16, x0=793715683, x1=3
B, tp=16, ts=16, x0=541108762, x1=1
C, tp=16, ts=16, x0=1000001, x1=1000006
B, tp=16, ts=16, x0=303377702, x1=1
B, tp=16, ts=16, x0=194264876, x1=2
B, tp=16, ts=16, x0=937575106, x1=1
B, tp=16, ts=16, x0=307364404, x1=1
C, tp=16, ts=16, x0=1000001, x1=1000007
B, tp=16, ts=16, x0=409998736, x1=4
C, tp=16, ts=16, x0=1000001, x1=1000007
C, tp=16, ts=16, x0=1000002, x1=1000007
B, tp=16, ts=16, x0=351369675, x1=1
A, tp=16, ts=16, x0=4, x1=345917113
A, tp=16, ts=16, x0=688, x1=748782972
B, tp=16, ts=16, x0=260555760, x1=20
B, tp=16, ts=16, x0=327786630, x1=2
C, tp=16, ts=16, x0=1000001, x1=1000006
B, tp=16, ts=16, x0=432081055, x1=5
B, tp=16, ts=16, x0=646270920, x1=1
B, tp=16, ts=16, x0=681180581, x1=3
A, tp=16, ts=16, x0=4, x1=796714706
B, tp=16, ts=16, x0=173720663, x1=1
B, tp=16, ts=16, x0=573732587, x1=2
B, tp=16, ts=16, x0=414417334, x1=5
B, tp=16, ts=16, x0=712300027, x1=366
B, tp=16, ts=16, x0=787500436, x1=12
B, tp=16, ts=16, x0=593271859, x1=23417
C, tp=16, ts=16, x0=1000001, x1=1000005
B, tp=16, ts=16, x0=581253479, x1=2
B, tp=16, ts=16, x0=74115279, x1=1
B, tp=16, ts=16, x0=553004721, x1=37
B, tp=16, ts=16, x0=127858987, x1=1
C, tp=16, ts=16, x0=1000001, x1=1000009
B, tp=16, ts=16, x0=976470354, x1=1
B, tp=16, ts=16, x0=931840304, x1=2
C, tp=16, ts=16, x0=1000001, x1=1000004
C, tp=16, ts=16, x0=1000001, x1=1000275
B, tp=16, ts=16, x0=30941414, x1=4
C, tp=16, ts=16, x0=1000014, x1=1000004
B, tp=16, ts=16, x0=909522246, x1=1
B, tp=16, ts=16, x0=15472602, x1=1
B, tp=16, ts=16, x0=64057153, x1=33
