C, tp=0, ts=0, x0=373321178, x1=1000005
B, tp=5, ts=5, x0=734697816, x1=479744316
B, tp=5, ts=5, x0=553871015, x1=123282783
C, tp=5, ts=5, x0=724212208, x1=1000002
C, tp=5, ts=5, x0=165981376, x1=1000001
C, tp=5, ts=5, x0=667697040, x1=1000001
C, tp=5, ts=5, x0=561971211, x1=1000001
B, tp=5, ts=5, x0=194907442, x1=298050006
C, tp=5, ts=5, x0=929059204, x1=1000003
B, tp=5, ts=5, x0=222105779, x1=172007877
B, tp=5, ts=5, x0=445314168, x1=776638936
B, tp=5, ts=5, x0=264115589, x1=464087357
C, tp=5, ts=5, x0=587510553, x1=1000001
C, tp=5, ts=5, x0=674234127, x1=1000001
C, tp=5, ts=5, x0=443586466, x1=1000001
B, tp=5, ts=5, x0=97026336, x1=376941931
C, tp=5, ts=5, x0=260684974, x1=1000001
A, tp=5, ts=5, x0=754052067, x1=4
A, tp=5, ts=5, x0=797323874, x1=4
A, tp=5, ts=5, x0=330937096, x1=6
B, tp=5, ts=5, x0=258152134, x1=568917276
C, tp=5, ts=5, x0=427974384, x1=1000001
C, tp=5, ts=5, x0=584529511, x1=1000004
B, tp=5, ts=5, x0=665435763, x1=463090423
C, tp=5, ts=5, x0=206614736, x1=1000001
A, tp=5, ts=5, x0=530960966, x1=4
C, tp=5, ts=5, x0=174642819, x1=1000001
C, tp=5, ts=5, x0=615381492, x1=1000001
C, tp=5, ts=5, x0=86976907, x1=1000003
A, tp=5, ts=5, x0=745295209, x1=5
C, tp=5, ts=5, x0=143731063, x1=1000001
C, tp=5, ts=5, x0=335603590, x1=1000001
B, tp=5, ts=5, x0=655811088, x1=366149251
A, tp=5, ts=5, x0=404697732, x1=4
C, tp=5, ts=5, x0=839369627, x1=1000001
C, tp=5, ts=5, x0=766345243, x1=1000001
A, tp=5, ts=5, x0=815999416, x1=4
A, tp=5, ts=5, x0=722773405, x1=450355120
A, tp=5, ts=5, x0=950502821, x1=39
B, tp=5, ts=5, x0=274405206, x1=816193914
B, tp=5, ts=5, x0=142044264, x1=148253445
B, tp=5, ts=5, x0=670825722, x1=516847038
B, tp=5, ts=5, x0=137340705, x1=114363351
C, tp=5, ts=5, x0=381195882, x1=1000037
B, tp=5, ts=5, x0=742886316, x1=172534799
C, tp=5, ts=5, x0=104335903, x1=1000002
B, tp=5, ts=5, x0=807873499, x1=338194583
C, tp=5, ts=5, x0=985131807, x1=1000004
C, tp=5, ts=5, x0=547858271, x1=1000001
B, tp=5, ts=5, x0=434036555, x1=873489285
C, tp=5, ts=5, x0=604895150, x1=1000007
B, tp=5, ts=5, x0=650550277, x1=655224462
C, tp=5, ts=5, x0=600792260, x1=1000001
B, tp=5, ts=5, x0=902386628, x1=172768458
B, tp=5, ts=5, x0=847692237, x1=713055914
B, tp=5, ts=5, x0=803038711, x1=934422925
B, tp=5, ts=5, x0=620941875, x1=903075161
C, tp=5, ts=5, x0=381398462, x1=1000022
B, tp=5, ts=5, x0=517202684, x1=753482032
B, tp=5, ts=5, x0=201174520, x1=188135137
C, tp=5, ts=5, x0=28470746, x1=1000003
C, tp=5, ts=5, x0=442688278, x1=1000001
C, tp=5, ts=5, x0=421738886, x1=1000001
B, tp=5, ts=5, x0=406935991, x1=28891631
C, tp=5, ts=5, x0=505144744, x1=1000014
B, tp=5, ts=5, x0=75317844, x1=9962495
C, tp=5, ts=5, x0=249183224, x1=1000001
C, tp=5, ts=5, x0=150931335, x1=1000005
B, tp=5, ts=5, x0=77647330, x1=486372016
B, tp=5, ts=5, x0=680356441, x1=269316972
B, tp=5, ts=5, x0=512766003, x1=380990289
B, tp=5, ts=5, x0=784246190, x1=874214370
A, tp=5, ts=5, x0=842923211, x1=22
B, tp=5, ts=5, x0=319929138, x1=816101442
B, tp=5, ts=5, x0=748677162, x1=529186125
B, tp=5, ts=5, x0=459365009, x1=903478539
B, tp=5, ts=5, x0=871017033, x1=794340056
B, tp=5, ts=5, x0=408980589, x1=738132513
B, tp=5, ts=5, x0=829559658, x1=903083777
B, tp=5, ts=5, x0=445587479, x1=669138901
B, tp=5, ts=5, x0=989438883, x1=628831306
C, tp=5, ts=5, x0=161329524, x1=1000001
A, tp=5, ts=5, x0=374494343, x1=168
A, tp=5, ts=5, x0=707252845, x1=73957379
B, tp=5, ts=5, x0=913256, x1=749952438
B, tp=5, ts=5, x0=535521562, x1=273542172
A, tp=5, ts=5, x0=428959436, x1=77
B, tp=5, ts=5, x0=211762802, x1=532664562
B, tp=5, ts=5, x0=345073205, x1=230552808
C, tp=5, ts=5, x0=180214078, x1=1000001
B, tp=5, ts=5, x0=381131913, x1=651504044
B, tp=5, ts=5, x0=140778948, x1=450358368
C, tp=5, ts=5, x0=416812832, x1=1000004
B, tp=5, ts=5, x0=808563891, x1=190356278
B, tp=5, ts=5, x0=924056511, x1=946172146
C, tp=5, ts=5, x0=25130184, x1=1000001
B, tp=5, ts=5, x0=924287941, x1=484845006
B, tp=5, ts=5, x0=852182334, x1=233212425
C, tp=5, ts=5, x0=621856169, x1=1000001
B, tp=5, ts=5, x0=337999128, x1=425192990
B, tp=5, ts=5, x0=874407920, x1=868115057
A, tp=5, ts=5, x0=275312073, x1=44
C, tp=5, ts=5, x0=616096673, x1=1000001
B, tp=5, ts=5, x0=275312073, x1=594468410
C, tp=5, ts=5, x0=456629083, x1=1000020
C, tp=5, ts=5, x0=848984162, x1=1000002
C, tp=5, ts=5, x0=257468825, x1=1000001
A, tp=5, ts=5, x0=439784748, x1=4
C, tp=5, ts=5, x0=666722628, x1=1000001
B, tp=5, ts=5, x0=78499701, x1=269869907
B, tp=5, ts=5, x0=419315486, x1=134769774
C, tp=5, ts=5, x0=121030315, x1=1000005
A, tp=5, ts=5, x0=989057557, x1=4
C, tp=5, ts=5, x0=663874895, x1=1000003
A, tp=5, ts=5, x0=767390313, x1=4
B, tp=5, ts=5, x0=908605530, x1=850383903
B, tp=5, ts=5, x0=958304101, x1=313086588
B, tp=5, ts=5, x0=563574324, x1=683687572
C, tp=5, ts=5, x0=69223485, x1=1000001
C, tp=5, ts=5, x0=845567605, x1=1000004
A, tp=5, ts=5, x0=573234926, x1=4
C, tp=5, ts=5, x0=650076423, x1=1000001
C, tp=5, ts=5, x0=35222179, x1=1000001
B, tp=5, ts=5, x0=842196951, x1=663868551
B, tp=5, ts=5, x0=939172937, x1=644070086
C, tp=5, ts=5, x0=472995961, x1=1000003
C, tp=5, ts=5, x0=847464519, x1=1000001
B, tp=5, ts=5, x0=903684278, x1=478542194
B, tp=5, ts=5, x0=819464443, x1=377810158
B, tp=5, ts=5, x0=299515893, x1=913169212
C, tp=5, ts=5, x0=445011385, x1=1000001
B, tp=5, ts=5, x0=859638182, x1=645521387
A, tp=5, ts=5, x0=280304317, x1=4
B, tp=5, ts=5, x0=1036864, x1=980548515
B, tp=5, ts=5, x0=855078726, x1=931521532
B, tp=5, ts=5, x0=753307108, x1=815731239
B, tp=5, ts=5, x0=941443978, x1=199466498
A, tp=5, ts=5, x0=114739070, x1=4
C, tp=5, ts=5, x0=88596463, x1=1000001
B, tp=5, ts=5, x0=369459074, x1=234353415
B, tp=5, ts=5, x0=107873467, x1=67437992
B, tp=5, ts=5, x0=735205478, x1=789421137
C, tp=5, ts=5, x0=849540416, x1=1000025
C, tp=5, ts=5, x0=870993918, x1=1000001
B, tp=5, ts=5, x0=243098058, x1=246104780
B, tp=5, ts=5, x0=591146696, x1=617627166
C, tp=5, ts=5, x0=475128032, x1=1000005
B, tp=5, ts=5, x0=458927415, x1=928466450
C, tp=5, ts=5, x0=686152583, x1=1000003
B, tp=5, ts=5, x0=445221110, x1=628547260
B, tp=5, ts=5, x0=537986663, x1=191069683
C, tp=5, ts=5, x0=297216780, x1=1000001
A, tp=5, ts=5, x0=23656257, x1=793547637
B, tp=5, ts=5, x0=207488807, x1=196301222
B, tp=5, ts=5, x0=560737939, x1=748307018
C, tp=5, ts=5, x0=917874774, x1=1000004
A, tp=5, ts=5, x0=625373635, x1=17
B, tp=5, ts=5, x0=516816335, x1=564271321
B, tp=5, ts=5, x0=174465120, x1=115402619
B, tp=5, ts=5, x0=708414573, x1=597814896
C, tp=5, ts=5, x0=396241437, x1=1000012
B, tp=5, ts=5, x0=721786845, x1=316189615
C, tp=5, ts=5, x0=244302617, x1=1000001
B, tp=5, ts=5, x0=375811582, x1=48383420
C, tp=5, ts=5, x0=150568299, x1=1000031
B, tp=5, ts=5, x0=333051670, x1=799533806
A, tp=5, ts=5, x0=890065365, x1=160340014
C, tp=5, ts=5, x0=321152338, x1=1000012
B, tp=5, ts=5, x0=846302512, x1=996980630
B, tp=5, ts=5, x0=896508023, x1=73745391
A, tp=5, ts=5, x0=370207190, x1=5
B, tp=5, ts=5, x0=370207190, x1=393644740
C, tp=5, ts=5, x0=111250888, x1=1000001
B, tp=5, ts=5, x0=790962002, x1=504899878
A, tp=5, ts=5, x0=21908242, x1=49
C, tp=5, ts=5, x0=577319507, x1=1000001
B, tp=5, ts=5, x0=253463267, x1=93341648
C, tp=5, ts=5, x0=789136272, x1=1000001
C, tp=5, ts=5, x0=621109732, x1=1000011
C, tp=5, ts=5, x0=827925186, x1=1000001
C, tp=5, ts=5, x0=515547959, x1=1000001
C, tp=5, ts=5, x0=268576040, x1=1000002
A, tp=5, ts=5, x0=413982229, x1=4
C, tp=5, ts=5, x0=670564990, x1=1000001
B, tp=5, ts=5, x0=413982229, x1=326411566
A, tp=5, ts=5, x0=570796781, x1=6
B, tp=5, ts=5, x0=207480308, x1=302727385
B, tp=5, ts=5, x0=914495471, x1=964999490
C, tp=5, ts=5, x0=958267232, x1=1000001
B, tp=5, ts=5, x0=465690550, x1=457827566
C, tp=5, ts=5, x0=124582349, x1=1000001
B, tp=5, ts=5, x0=107130527, x1=976792867
C, tp=5, ts=5, x0=439016661, x1=1000001
B, tp=5, ts=5, x0=881807267, x1=151378879
C, tp=5, ts=5, x0=873492278, x1=1000002
B, tp=5, ts=5, x0=467774732, x1=653396065
B, tp=5, ts=5, x0=596115504, x1=808048076
B, tp=5, ts=5, x0=512718010, x1=48574739
B, tp=5, ts=5, x0=884396845, x1=832825356
B, tp=5, ts=5, x0=420999185, x1=65960983
C, tp=5, ts=5, x0=294896713, x1=1000001
B, tp=5, ts=5, x0=904094578, x1=913177685
C, tp=5, ts=5, x0=444653070, x1=1000001
A, tp=5, ts=5, x0=313960314, x1=5
B, tp=5, ts=5, x0=508889997, x1=739795306
B, tp=5, ts=5, x0=436612066, x1=111335439
B, tp=5, ts=5, x0=662872688, x1=914905524
B, tp=5, ts=5, x0=954176303, x1=843423749
B, tp=5, ts=5, x0=367673336, x1=705807176
B, tp=5, ts=5, x0=942571864, x1=42515009
B, tp=5, ts=5, x0=560481053, x1=483045483
C, tp=5, ts=5, x0=977972212, x1=1000001
C, tp=5, ts=5, x0=914506842, x1=1000002
C, tp=5, ts=5, x0=130023359, x1=1000003
C, tp=5, ts=5, x0=265526627, x1=1000005
B, tp=5, ts=5, x0=392917694, x1=30021874
C, tp=5, ts=5, x0=598534039, x1=1000001
B, tp=5, ts=5, x0=118908510, x1=700428311
C, tp=5, ts=5, x0=568247445, x1=1000001
B, tp=5, ts=5, x0=305998669, x1=601191672
C, tp=5, ts=5, x0=706622995, x1=1000002
C, tp=5, ts=5, x0=30265671, x1=1000037
B, tp=5, ts=5, x0=697064277, x1=954342213
C, tp=5, ts=5, x0=654570547, x1=1000001
A, tp=5, ts=5, x0=600610263, x1=4
C, tp=5, ts=5, x0=53117626, x1=1000002
B, tp=5, ts=5, x0=596081764, x1=82630292
A, tp=5, ts=5, x0=587627290, x1=51
C, tp=5, ts=5, x0=641501310, x1=1000001
C, tp=5, ts=5, x0=711751633, x1=1000001
C, tp=5, ts=5, x0=623189933, x1=1000007
B, tp=5, ts=5, x0=117292135, x1=101990235
B, tp=5, ts=5, x0=992598028, x1=412931320
B, tp=5, ts=5, x0=272668879, x1=414509522
C, tp=5, ts=5, x0=923728530, x1=1000001
B, tp=5, ts=5, x0=25051553, x1=99132935
C, tp=5, ts=5, x0=716142485, x1=1000001
C, tp=5, ts=5, x0=106694033, x1=1000001
B, tp=5, ts=5, x0=232469309, x1=122891356
B, tp=5, ts=5, x0=841683410, x1=588402623
A, tp=5, ts=5, x0=323334870, x1=87
B, tp=5, ts=5, x0=731349513, x1=908601030
B, tp=5, ts=5, x0=903496421, x1=480163638
B, tp=5, ts=5, x0=571056059, x1=862700396
A, tp=5, ts=5, x0=625521234, x1=12594460
B, tp=5, ts=5, x0=625521234, x1=984489520
B, tp=5, ts=5, x0=724991486, x1=436459466
C, tp=5, ts=5, x0=660742676, x1=1000001
B, tp=5, ts=5, x0=568254332, x1=297201479
C, tp=5, ts=5, x0=579611058, x1=1000001
B, tp=5, ts=5, x0=336028528, x1=151262719
B, tp=5, ts=5, x0=180208485, x1=789932524
B, tp=5, ts=5, x0=885093196, x1=414978261
C, tp=5, ts=5, x0=759577346, x1=1000003
B, tp=5, ts=5, x0=972572683, x1=18680986
B, tp=5, ts=5, x0=489725244, x1=953259873
C, tp=5, ts=5, x0=877316402, x1=1000001
B, tp=5, ts=5, x0=779372287, x1=403202231
C, tp=5, ts=5, x0=107516791, x1=1000001
A, tp=5, ts=5, x0=496634440, x1=206255232
C, tp=5, ts=5, x0=863571517, x1=1000002
A, tp=5, ts=5, x0=637088358, x1=4
B, tp=5, ts=5, x0=496634440, x1=462959618
B, tp=5, ts=5, x0=199539584, x1=309146478
B, tp=5, ts=5, x0=476268631, x1=275318039
C, tp=5, ts=5, x0=982198222, x1=1000001
B, tp=5, ts=5, x0=530014778, x1=230207305
C, tp=5, ts=5, x0=187550595, x1=1000003
C, tp=5, ts=5, x0=110020934, x1=1000001
A, tp=5, ts=5, x0=74728662, x1=4
B, tp=5, ts=5, x0=298839763, x1=131728562
B, tp=5, ts=5, x0=197302436, x1=30220960
C, tp=5, ts=5, x0=276188859, x1=1000001
C, tp=5, ts=5, x0=244946837, x1=1000001
B, tp=5, ts=5, x0=720051495, x1=453319903
B, tp=5, ts=5, x0=75307747, x1=767300932
C, tp=5, ts=5, x0=850792552, x1=1000001
B, tp=5, ts=5, x0=654726186, x1=825883855
C, tp=5, ts=5, x0=122117393, x1=1000001
B, tp=5, ts=5, x0=704492172, x1=433136013
B, tp=5, ts=5, x0=587821848, x1=130632611
C, tp=5, ts=5, x0=255777290, x1=1000008
C, tp=5, ts=5, x0=40335049, x1=1000002
C, tp=5, ts=5, x0=810560147, x1=1000001
C, tp=5, ts=5, x0=393648583, x1=1000002
C, tp=5, ts=5, x0=816697198, x1=1000001
B, tp=5, ts=5, x0=86558859, x1=688787853
C, tp=5, ts=5, x0=716659373, x1=1000004
C, tp=5, ts=5, x0=947474088, x1=1000019
A, tp=5, ts=5, x0=190189053, x1=728135976
B, tp=5, ts=5, x0=131941503, x1=988768411
C, tp=5, ts=5, x0=69629702, x1=1000001
B, tp=5, ts=5, x0=954009047, x1=174719616
C, tp=5, ts=5, x0=859906008, x1=1000001
B, tp=5, ts=5, x0=431776607, x1=67824948
B, tp=5, ts=5, x0=364223274, x1=277883353
C, tp=5, ts=5, x0=199759762, x1=1000001
B, tp=5, ts=5, x0=71667410, x1=581704168
B, tp=5, ts=5, x0=735294121, x1=187718384
C, tp=5, ts=5, x0=890359469, x1=1000001
B, tp=5, ts=5, x0=474873910, x1=459110014
B, tp=5, ts=5, x0=435970043, x1=709320893
C, tp=5, ts=5, x0=846901654, x1=1000002
B, tp=5, ts=5, x0=854452199, x1=950993670
C, tp=5, ts=5, x0=432215640, x1=1000005
B, tp=5, ts=5, x0=245258746, x1=753926184
B, tp=5, ts=5, x0=994960987, x1=687566430
B, tp=5, ts=5, x0=573422205, x1=445311721
B, tp=5, ts=5, x0=683453010, x1=945209262
B, tp=5, ts=5, x0=243143416, x1=560411028
C, tp=5, ts=5, x0=743874051, x1=1000186
B, tp=5, ts=5, x0=920587657, x1=282062030
A, tp=5, ts=5, x0=37366578, x1=9
B, tp=5, ts=5, x0=958280060, x1=616305383
B, tp=5, ts=5, x0=936005755, x1=114038656
C, tp=5, ts=5, x0=728986929, x1=1000004
B, tp=5, ts=5, x0=403639745, x1=728597148
C, tp=5, ts=5, x0=190549073, x1=1000001
C, tp=5, ts=5, x0=400658767, x1=1000003
C, tp=5, ts=5, x0=365685847, x1=1000002
B, tp=5, ts=5, x0=412120915, x1=653413645
B, tp=5, ts=5, x0=998873335, x1=661217964
A, tp=5, ts=5, x0=840943075, x1=7
B, tp=5, ts=5, x0=259765090, x1=72869814
A, tp=5, ts=5, x0=489887581, x1=4
B, tp=5, ts=5, x0=592621863, x1=774075956
A, tp=5, ts=5, x0=382251869, x1=5
C, tp=5, ts=5, x0=295038651, x1=1000001
C, tp=5, ts=5, x0=369913866, x1=1000001
C, tp=5, ts=5, x0=213556573, x1=1000001
B, tp=5, ts=5, x0=550205559, x1=95098719
C, tp=5, ts=5, x0=173427656, x1=1000001
B, tp=5, ts=5, x0=232418617, x1=730219758
B, tp=5, ts=5, x0=598888756, x1=236121161
B, tp=5, ts=5, x0=254827837, x1=979649572
C, tp=5, ts=5, x0=238302222, x1=1000001
B, tp=5, ts=5, x0=464864578, x1=119337015
B, tp=5, ts=5, x0=941215221, x1=950226966
B, tp=5, ts=5, x0=431241473, x1=19109326
B, tp=5, ts=5, x0=850786770, x1=800273472
B, tp=5, ts=5, x0=84011627, x1=827930391
C, tp=5, ts=5, x0=489295571, x1=1000002
B, tp=5, ts=5, x0=83319894, x1=469087047
C, tp=5, ts=5, x0=750998137, x1=1000001
B, tp=5, ts=5, x0=537639252, x1=502898950
B, tp=5, ts=5, x0=15006339, x1=358567266
B, tp=5, ts=5, x0=448228863, x1=572154759
A, tp=5, ts=5, x0=511562652, x1=7
C, tp=5, ts=5, x0=955720221, x1=1000005
C, tp=5, ts=5, x0=964827962, x1=1000007
C, tp=5, ts=5, x0=222346326, x1=1000001
B, tp=5, ts=5, x0=224236802, x1=398353086
C, tp=5, ts=5, x0=982561015, x1=1000003
C, tp=5, ts=5, x0=106958580, x1=1000001
C, tp=5, ts=5, x0=176574235, x1=1000001
B, tp=5, ts=5, x0=577375567, x1=659421686
C, tp=5, ts=5, x0=714860204, x1=1000001
C, tp=5, ts=5, x0=263829423, x1=1000003
B, tp=5, ts=5, x0=649068085, x1=577537761
C, tp=5, ts=5, x0=446598184, x1=1000001
C, tp=5, ts=5, x0=834802523, x1=1000001
A, tp=5, ts=5, x0=327971481, x1=4
B, tp=5, ts=5, x0=935748288, x1=128582157
B, tp=5, ts=5, x0=619009719, x1=748222096
C, tp=5, ts=5, x0=660035894, x1=1000001
C, tp=5, ts=5, x0=216048445, x1=1000088
C, tp=5, ts=5, x0=392337441, x1=1000001
C, tp=5, ts=5, x0=43074836, x1=1000001
C, tp=5, ts=5, x0=113854159, x1=1000001
B, tp=5, ts=5, x0=200455387, x1=699999163
C, tp=5, ts=5, x0=319240068, x1=1000001
C, tp=5, ts=5, x0=111178085, x1=1000001
B, tp=5, ts=5, x0=321881623, x1=61888719
B, tp=5, ts=5, x0=437354328, x1=675003413
A, tp=5, ts=5, x0=764270924, x1=4
B, tp=5, ts=5, x0=637573301, x1=523312348
B, tp=5, ts=5, x0=648840226, x1=837566924
C, tp=5, ts=5, x0=453369262, x1=1000001
A, tp=5, ts=5, x0=91493186, x1=23
C, tp=5, ts=5, x0=20234051, x1=1000001
B, tp=5, ts=5, x0=582117634, x1=23956590
B, tp=5, ts=5, x0=775217058, x1=688220239
B, tp=5, ts=5, x0=77710292, x1=949077571
A, tp=5, ts=5, x0=699650635, x1=6
B, tp=5, ts=5, x0=860487839, x1=241770556
C, tp=5, ts=5, x0=381261741, x1=1000001
B, tp=5, ts=5, x0=453191860, x1=447907271
B, tp=5, ts=5, x0=962929721, x1=450563745
B, tp=5, ts=5, x0=887957424, x1=959811348
B, tp=5, ts=5, x0=230355692, x1=331915534
B, tp=5, ts=5, x0=31795534, x1=42524695
B, tp=5, ts=5, x0=752778820, x1=953354475
B, tp=5, ts=5, x0=74391415, x1=866205906
A, tp=5, ts=5, x0=645952907, x1=7
C, tp=5, ts=5, x0=849209291, x1=1000003
>WATERMARK 5<
B, tp=6, ts=6, x0=4871310, x1=152876888
C, tp=6, ts=6, x0=175696530, x1=765811245
C, tp=6, ts=6, x0=194229306, x1=581950900
B, tp=6, ts=6, x0=573848868, x1=916884636
B, tp=6, ts=6, x0=8031162, x1=319722498
C, tp=6, ts=6, x0=748898740, x1=1000001
B, tp=6, ts=6, x0=866900285, x1=836501802
B, tp=6, ts=6, x0=561575464, x1=34039415
B, tp=6, ts=6, x0=523346827, x1=18074089
A, tp=6, ts=6, x0=236504861, x1=4
C, tp=6, ts=6, x0=632626128, x1=1000001
B, tp=6, ts=6, x0=990390443, x1=296170964
B, tp=6, ts=6, x0=266513357, x1=68935399
B, tp=6, ts=6, x0=722271981, x1=17342873
B, tp=6, ts=6, x0=542501466, x1=829977350
C, tp=6, ts=6, x0=230645248, x1=1000001
C, tp=6, ts=6, x0=766377568, x1=1000001
A, tp=6, ts=6, x0=752455909, x1=4
B, tp=6, ts=6, x0=854751424, x1=359556058
B, tp=6, ts=6, x0=194229306, x1=392326217
B, tp=6, ts=6, x0=342531013, x1=725140564
B, tp=6, ts=6, x0=154353585, x1=26992958
A, tp=6, ts=6, x0=605593525, x1=89014568
B, tp=6, ts=6, x0=348434754, x1=418480331
C, tp=6, ts=6, x0=750874884, x1=1000001
B, tp=6, ts=6, x0=313433714, x1=992429234
C, tp=6, ts=6, x0=121684564, x1=1000001
B, tp=6, ts=6, x0=849158901, x1=285076450
B, tp=6, ts=6, x0=417410914, x1=659857447
B, tp=6, ts=6, x0=217851070, x1=584361898
B, tp=6, ts=6, x0=704841587, x1=767951978
B, tp=6, ts=6, x0=819358405, x1=158721549
B, tp=6, ts=6, x0=135057648, x1=368257998
C, tp=6, ts=6, x0=626280329, x1=1000001
B, tp=6, ts=6, x0=821312087, x1=38632534
C, tp=6, ts=6, x0=562074316, x1=1000006
B, tp=6, ts=6, x0=836143015, x1=933205965
B, tp=6, ts=6, x0=340662606, x1=493198563
B, tp=6, ts=6, x0=97183775, x1=846722447
A, tp=6, ts=6, x0=85473734, x1=164
B, tp=6, ts=6, x0=764340401, x1=706021476
B, tp=6, ts=6, x0=670152863, x1=848161286
C, tp=6, ts=6, x0=553016259, x1=1000001
B, tp=6, ts=6, x0=498803526, x1=132448612
C, tp=6, ts=6, x0=789136364, x1=1000001
C, tp=6, ts=6, x0=777581333, x1=1000001
C, tp=6, ts=6, x0=330132304, x1=1000003
A, tp=6, ts=6, x0=965202191, x1=4
B, tp=6, ts=6, x0=959777467, x1=767886254
C, tp=6, ts=6, x0=289214236, x1=1000005
B, tp=6, ts=6, x0=572735612, x1=64755229
A, tp=6, ts=6, x0=657788696, x1=14
A, tp=6, ts=6, x0=293623362, x1=6
A, tp=6, ts=6, x0=351075239, x1=15
A, tp=6, ts=6, x0=558713877, x1=4
C, tp=6, ts=6, x0=936321995, x1=1000001
C, tp=6, ts=6, x0=35038326, x1=1000001
C, tp=6, ts=6, x0=558358483, x1=1000111
B, tp=6, ts=6, x0=367775053, x1=124749008
C, tp=6, ts=6, x0=601129619, x1=1000001
C, tp=6, ts=6, x0=799073880, x1=1000004
C, tp=6, ts=6, x0=546620453, x1=1000004
B, tp=6, ts=6, x0=688569762, x1=603797089
B, tp=6, ts=6, x0=351075239, x1=21170205
B, tp=6, ts=6, x0=961775243, x1=238994146
C, tp=6, ts=6, x0=509936262, x1=1000001
C, tp=6, ts=6, x0=947195311, x1=1000001
C, tp=6, ts=6, x0=680329962, x1=1000003
C, tp=6, ts=6, x0=225872036, x1=1000001
A, tp=6, ts=6, x0=163532749, x1=38
B, tp=6, ts=6, x0=203484143, x1=653803884
B, tp=6, ts=6, x0=31026194, x1=944359168
B, tp=6, ts=6, x0=366595292, x1=646420480
A, tp=6, ts=6, x0=890747016, x1=4
A, tp=6, ts=6, x0=963838275, x1=4
C, tp=6, ts=6, x0=131875647, x1=1000003
A, tp=6, ts=6, x0=610595199, x1=4
C, tp=6, ts=6, x0=213573796, x1=1000003
B, tp=6, ts=6, x0=743498152, x1=309991496
A, tp=6, ts=6, x0=723243326, x1=6
B, tp=6, ts=6, x0=832443805, x1=568562341
B, tp=6, ts=6, x0=596694657, x1=392813651
A, tp=6, ts=6, x0=72207744, x1=17
B, tp=6, ts=6, x0=88317542, x1=243150960
C, tp=6, ts=6, x0=263063320, x1=1000008
C, tp=6, ts=6, x0=360779502, x1=1000001
B, tp=6, ts=6, x0=753860327, x1=594526573
B, tp=6, ts=6, x0=797323874, x1=910004764
B, tp=6, ts=6, x0=536893588, x1=315022056
B, tp=6, ts=6, x0=464679817, x1=788259377
B, tp=6, ts=6, x0=280462899, x1=758541325
B, tp=6, ts=6, x0=192390969, x1=543387400
C, tp=6, ts=6, x0=135683209, x1=1000002
C, tp=6, ts=6, x0=970805627, x1=1000001
A, tp=6, ts=6, x0=93461123, x1=4
B, tp=6, ts=6, x0=573234926, x1=453951503
C, tp=6, ts=6, x0=26030298, x1=1000001
C, tp=6, ts=6, x0=256145097, x1=1000001
C, tp=6, ts=6, x0=255050365, x1=1000001
C, tp=6, ts=6, x0=635466983, x1=1000001
B, tp=6, ts=6, x0=23656257, x1=811060208
C, tp=6, ts=6, x0=865141413, x1=1000001
A, tp=6, ts=6, x0=674106370, x1=5
C, tp=6, ts=6, x0=513918286, x1=1000002
B, tp=6, ts=6, x0=965202191, x1=650441833
C, tp=6, ts=6, x0=800873027, x1=1000002
B, tp=6, ts=6, x0=933241034, x1=318543073
C, tp=6, ts=6, x0=846036009, x1=1000002
B, tp=6, ts=6, x0=672235355, x1=872712423
C, tp=6, ts=6, x0=11730253, x1=1000001
C, tp=6, ts=6, x0=13233339, x1=1000002
B, tp=6, ts=6, x0=742312847, x1=592230870
B, tp=6, ts=6, x0=799474921, x1=42525015
B, tp=6, ts=6, x0=489887581, x1=731745364
C, tp=6, ts=6, x0=987180528, x1=1000001
B, tp=6, ts=6, x0=236504861, x1=591956961
B, tp=6, ts=6, x0=44097785, x1=13872662
B, tp=6, ts=6, x0=327971481, x1=58618929
C, tp=6, ts=6, x0=466702660, x1=1000001
B, tp=6, ts=6, x0=956206019, x1=889707099
B, tp=6, ts=6, x0=225604655, x1=891973850
A, tp=6, ts=6, x0=914259623, x1=8
C, tp=6, ts=6, x0=922823614, x1=1000001
B, tp=6, ts=6, x0=271158949, x1=474895427
B, tp=6, ts=6, x0=82209167, x1=467576180
B, tp=6, ts=6, x0=500231923, x1=129420117
B, tp=6, ts=6, x0=965075703, x1=751497501
C, tp=6, ts=6, x0=815140441, x1=1000001
C, tp=6, ts=6, x0=828015383, x1=1000001
B, tp=6, ts=6, x0=513878265, x1=809852734
C, tp=6, ts=6, x0=475454328, x1=1000001
C, tp=6, ts=6, x0=156446949, x1=1000001
B, tp=6, ts=6, x0=155445244, x1=79752470
C, tp=6, ts=6, x0=870005509, x1=1000002
C, tp=6, ts=6, x0=344471506, x1=1000001
B, tp=6, ts=6, x0=249060891, x1=515644948
B, tp=6, ts=6, x0=577060278, x1=204849856
B, tp=6, ts=6, x0=590620190, x1=311817775
B, tp=6, ts=6, x0=548915267, x1=68435055
C, tp=6, ts=6, x0=343050613, x1=1000001
B, tp=6, ts=6, x0=391356112, x1=394597823
C, tp=6, ts=6, x0=192600808, x1=1000001
C, tp=6, ts=6, x0=950216249, x1=1000001
C, tp=6, ts=6, x0=876713346, x1=1000001
A, tp=6, ts=6, x0=411575996, x1=7
C, tp=6, ts=6, x0=829729358, x1=1000001
B, tp=6, ts=6, x0=8307512, x1=984896375
