C, tp=0, ts=0, x0=373321178, x1=1000005
C, tp=15, ts=15, x0=134548743, x1=1000001
C, tp=15, ts=15, x0=666011201, x1=1000005
B, tp=15, ts=15, x0=1, x1=576470989
C, tp=15, ts=15, x0=396097658, x1=1000002
C, tp=15, ts=15, x0=401052361, x1=1000002
B, tp=15, ts=15, x0=1, x1=190856181
C, tp=15, ts=15, x0=710598225, x1=1000019
B, tp=15, ts=15, x0=8, x1=737877034
C, tp=15, ts=15, x0=514253967, x1=1000001
B, tp=15, ts=15, x0=8, x1=398787373
C, tp=15, ts=15, x0=172493953, x1=1000011
B, tp=15, ts=15, x0=4, x1=389503683
C, tp=15, ts=15, x0=73175782, x1=1000002
B, tp=15, ts=15, x0=2, x1=41632012
C, tp=15, ts=15, x0=429788417, x1=1000001
B, tp=15, ts=15, x0=1, x1=221117731
C, tp=15, ts=15, x0=655135828, x1=1000001
B, tp=15, ts=15, x0=1, x1=444405404
B, tp=15, ts=15, x0=3, x1=114268902
C, tp=15, ts=15, x0=878480144, x1=1000001
B, tp=15, ts=15, x0=561, x1=549563984
A, tp=15, ts=15, x0=475903057, x1=13
B, tp=15, ts=15, x0=3, x1=114156973
C, tp=15, ts=15, x0=506274790, x1=1000002
B, tp=15, ts=15, x0=1, x1=635045798
B, tp=15, ts=15, x0=1, x1=890504121
A, tp=15, ts=15, x0=622906228, x1=226
C, tp=15, ts=15, x0=237498037, x1=1000001
B, tp=15, ts=15, x0=6, x1=582210538
C, tp=15, ts=15, x0=607110703, x1=1000001
B, tp=15, ts=15, x0=1, x1=693845001
B, tp=15, ts=15, x0=2, x1=271129429
A, tp=15, ts=15, x0=614426702, x1=4
A, tp=15, ts=15, x0=33635517, x1=8
A, tp=15, ts=15, x0=553150541, x1=4
A, tp=15, ts=15, x0=424547735, x1=15
C, tp=15, ts=15, x0=487349493, x1=1000002
C, tp=15, ts=15, x0=114184029, x1=1000002
C, tp=15, ts=15, x0=82981810, x1=1000004
B, tp=15, ts=15, x0=44, x1=214867181
B, tp=15, ts=15, x0=4139, x1=419145633
B, tp=15, ts=15, x0=2, x1=162443458
C, tp=15, ts=15, x0=925273443, x1=1000001
C, tp=15, ts=15, x0=655462312, x1=1000006
C, tp=15, ts=15, x0=84245866, x1=1000001
C, tp=15, ts=15, x0=244420610, x1=1000003
B, tp=15, ts=15, x0=5, x1=918177048
C, tp=15, ts=15, x0=305976674, x1=1000001
B, tp=15, ts=15, x0=453, x1=316602289
B, tp=15, ts=15, x0=37, x1=892421353
B, tp=15, ts=15, x0=4, x1=478761593
A, tp=15, ts=15, x0=795015475, x1=4
A, tp=15, ts=15, x0=620482262, x1=4
B, tp=15, ts=15, x0=1, x1=918515576
C, tp=15, ts=15, x0=513075684, x1=1000003
A, tp=15, ts=15, x0=38505329, x1=4
C, tp=15, ts=15, x0=996077662, x1=1000003
C, tp=15, ts=15, x0=402434116, x1=1000011
A, tp=15, ts=15, x0=44099340, x1=4
B, tp=15, ts=15, x0=9, x1=531353523
B, tp=15, ts=15, x0=1, x1=724312114
B, tp=15, ts=15, x0=1, x1=433794596
B, tp=15, ts=15, x0=230, x1=664463695
C, tp=15, ts=15, x0=23915605, x1=1000011
>WATERMARK 15<
B, tp=16, ts=16, x0=4, x1=602798602
B, tp=16, ts=16, x0=4, x1=648357066
C, tp=16, ts=16, x0=824325920, x1=616063370
B, tp=16, ts=16, x0=4, x1=875845943
B, tp=16, ts=16, x0=8, x1=469765729
C, tp=16, ts=16, x0=866978284, x1=884275015
C, tp=16, ts=16, x0=208436316, x1=413118303
C, tp=16, ts=16, x0=352786067, x1=709169277
B, tp=16, ts=16, x0=4, x1=884940519
B, tp=16, ts=16, x0=10, x1=982066586
B, tp=16, ts=16, x0=2455, x1=722717791
C, tp=16, ts=16, x0=269022334, x1=705282139
A, tp=16, ts=16, x0=753636384, x1=4
B, tp=16, ts=16, x0=808059382, x1=630486790
A, tp=16, ts=16, x0=797921608, x1=4
C, tp=16, ts=16, x0=779298126, x1=261716691
B, tp=16, ts=16, x0=5, x1=916380358
B, tp=16, ts=16, x0=12, x1=946090929
B, tp=16, ts=16, x0=705732853, x1=480191347
A, tp=16, ts=16, x0=112438982, x1=455306921
B, tp=16, ts=16, x0=5473, x1=872960361
B, tp=16, ts=16, x0=4, x1=718883793
C, tp=16, ts=16, x0=611436133, x1=266029500
C, tp=16, ts=16, x0=740144005, x1=710486124
C, tp=16, ts=16, x0=325216023, x1=450764707
A, tp=16, ts=16, x0=270123682, x1=5
B, tp=16, ts=16, x0=19, x1=988255755
B, tp=16, ts=16, x0=1143042, x1=891548580
B, tp=16, ts=16, x0=16, x1=332431016
A, tp=16, ts=16, x0=339046465, x1=4
B, tp=16, ts=16, x0=4, x1=871841225
A, tp=16, ts=16, x0=638049869, x1=4
A, tp=16, ts=16, x0=664107665, x1=4
C, tp=16, ts=16, x0=330941863, x1=421618078
C, tp=16, ts=16, x0=969680476, x1=42348428
B, tp=16, ts=16, x0=4, x1=688210935
C, tp=16, ts=16, x0=707709724, x1=1000001
B, tp=16, ts=16, x0=8612, x1=807671167
B, tp=16, ts=16, x0=4, x1=73795279
C, tp=16, ts=16, x0=26507916, x1=1000001
A, tp=16, ts=16, x0=912443925, x1=5
B, tp=16, ts=16, x0=4, x1=849444311
C, tp=16, ts=16, x0=130332200, x1=1000001
C, tp=16, ts=16, x0=751245305, x1=1000001
C, tp=16, ts=16, x0=379320228, x1=1000006
C, tp=16, ts=16, x0=128113494, x1=1000001
C, tp=16, ts=16, x0=54127506, x1=1000140
C, tp=16, ts=16, x0=923056363, x1=1000001
C, tp=16, ts=16, x0=853783636, x1=1000001
A, tp=16, ts=16, x0=894550628, x1=96
B, tp=16, ts=16, x0=16, x1=698611932
B, tp=16, ts=16, x0=5, x1=976886729
C, tp=16, ts=16, x0=617760084, x1=1000001
C, tp=16, ts=16, x0=958237778, x1=1000002
B, tp=16, ts=16, x0=159, x1=284329009
C, tp=16, ts=16, x0=449329298, x1=1000001
B, tp=16, ts=16, x0=4, x1=790272654
C, tp=16, ts=16, x0=195100519, x1=1000001
C, tp=16, ts=16, x0=664192142, x1=1000002
C, tp=16, ts=16, x0=576640951, x1=1000003
B, tp=16, ts=16, x0=1017, x1=910277990
B, tp=16, ts=16, x0=232612593, x1=463530363
C, tp=16, ts=16, x0=877869356, x1=1000002
C, tp=16, ts=16, x0=424949311, x1=1000001
C, tp=16, ts=16, x0=867318218, x1=1000001
C, tp=16, ts=16, x0=158616895, x1=1000001
C, tp=16, ts=16, x0=619143431, x1=1000001
B, tp=16, ts=16, x0=4, x1=636014376
C, tp=16, ts=16, x0=224594208, x1=1000012
A, tp=16, ts=16, x0=303288572, x1=4
C, tp=16, ts=16, x0=682517755, x1=1000005
B, tp=16, ts=16, x0=4, x1=562701549
C, tp=16, ts=16, x0=184164285, x1=1000223
B, tp=16, ts=16, x0=5, x1=358176400
B, tp=16, ts=16, x0=607454333, x1=41972527
C, tp=16, ts=16, x0=36399810, x1=1000001
C, tp=16, ts=16, x0=310026480, x1=1000001
C, tp=16, ts=16, x0=480537943, x1=1000016
C, tp=16, ts=16, x0=778002817, x1=1000003
C, tp=16, ts=16, x0=306705475, x1=1000001
C, tp=16, ts=16, x0=978226532, x1=1000001
C, tp=16, ts=16, x0=81430242, x1=1000001
B, tp=16, ts=16, x0=4, x1=573046784
C, tp=16, ts=16, x0=890278565, x1=1000001
C, tp=16, ts=16, x0=112010158, x1=1000001
B, tp=16, ts=16, x0=9, x1=145510096
B, tp=16, ts=16, x0=7157, x1=542513471
C, tp=16, ts=16, x0=382710296, x1=1000003
C, tp=16, ts=16, x0=611526319, x1=1000001
B, tp=16, ts=16, x0=6, x1=277669855
A, tp=16, ts=16, x0=950529774, x1=4
C, tp=16, ts=16, x0=356872406, x1=1000001
B, tp=16, ts=16, x0=6, x1=893638036
B, tp=16, ts=16, x0=5, x1=971130764
A, tp=16, ts=16, x0=313921593, x1=4
B, tp=16, ts=16, x0=1834, x1=294673282
B, tp=16, ts=16, x0=4, x1=661136549
C, tp=16, ts=16, x0=571997469, x1=1000001
B, tp=16, ts=16, x0=43, x1=962130926
C, tp=16, ts=16, x0=195701080, x1=1000001
B, tp=16, ts=16, x0=290379253, x1=9067772
B, tp=16, ts=16, x0=4, x1=536416246
C, tp=16, ts=16, x0=818065030, x1=1000001
B, tp=16, ts=16, x0=7, x1=713922908
B, tp=16, ts=16, x0=7, x1=552120387
C, tp=16, ts=16, x0=222839841, x1=1000001
C, tp=16, ts=16, x0=888723742, x1=1000059
B, tp=16, ts=16, x0=4, x1=260564486
B, tp=16, ts=16, x0=24, x1=889073253
B, tp=16, ts=16, x0=5, x1=230761092
B, tp=16, ts=16, x0=8, x1=768226774
A, tp=16, ts=16, x0=317573845, x1=4
A, tp=16, ts=16, x0=197962888, x1=4
A, tp=16, ts=16, x0=953090306, x1=8
C, tp=16, ts=16, x0=639906500, x1=1000001
B, tp=16, ts=16, x0=26, x1=798968182
C, tp=16, ts=16, x0=453693118, x1=1000001
B, tp=16, ts=16, x0=69, x1=763287128
B, tp=16, ts=16, x0=4, x1=15255778
C, tp=16, ts=16, x0=734998605, x1=1000001
C, tp=16, ts=16, x0=392471592, x1=1000001
B, tp=16, ts=16, x0=4, x1=209631837
C, tp=16, ts=16, x0=779788243, x1=1000002
C, tp=16, ts=16, x0=302070973, x1=1000001
C, tp=16, ts=16, x0=367207235, x1=1000003
C, tp=16, ts=16, x0=982784505, x1=1000001
C, tp=16, ts=16, x0=112162582, x1=1000001
B, tp=16, ts=16, x0=4, x1=302330459
B, tp=16, ts=16, x0=10, x1=862817194
C, tp=16, ts=16, x0=2704666, x1=1000001
C, tp=16, ts=16, x0=736939288, x1=1000003
C, tp=16, ts=16, x0=16698798, x1=1000001
C, tp=16, ts=16, x0=601238092, x1=1000001
B, tp=16, ts=16, x0=4, x1=613444212
C, tp=16, ts=16, x0=343665631, x1=1000001
A, tp=16, ts=16, x0=468112381, x1=13
B, tp=16, ts=16, x0=11, x1=797086427
B, tp=16, ts=16, x0=28, x1=130377328
B, tp=16, ts=16, x0=8, x1=558399951
B, tp=16, ts=16, x0=848994528, x1=63445039
B, tp=16, ts=16, x0=5, x1=831257318
B, tp=16, ts=16, x0=4, x1=787842032
B, tp=16, ts=16, x0=4, x1=39965537
A, tp=16, ts=16, x0=365530090, x1=7
C, tp=16, ts=16, x0=65232969, x1=1000001
C, tp=16, ts=16, x0=563794744, x1=1000002
B, tp=16, ts=16, x0=17, x1=773063924
B, tp=16, ts=16, x0=20, x1=362485095
C, tp=16, ts=16, x0=43580060, x1=1000001
B, tp=16, ts=16, x0=4, x1=787648617
C, tp=16, ts=16, x0=125505612, x1=1000001
C, tp=16, ts=16, x0=331471945, x1=1000003
B, tp=16, ts=16, x0=4, x1=23223877
B, tp=16, ts=16, x0=4, x1=338441886
C, tp=16, ts=16, x0=473252887, x1=1000003
C, tp=16, ts=16, x0=486954275, x1=1000001
B, tp=16, ts=16, x0=4, x1=836201941
B, tp=16, ts=16, x0=35, x1=515603766
C, tp=16, ts=16, x0=439003425, x1=1000002
C, tp=16, ts=16, x0=43675874, x1=1000001
B, tp=16, ts=16, x0=4, x1=609956279
C, tp=16, ts=16, x0=370126623, x1=1000001
B, tp=16, ts=16, x0=951144483, x1=785263555
B, tp=16, ts=16, x0=6, x1=668689303
C, tp=16, ts=16, x0=722246201, x1=1000027
C, tp=16, ts=16, x0=843760807, x1=1000002
B, tp=16, ts=16, x0=4, x1=400097754
A, tp=16, ts=16, x0=211041877, x1=4
C, tp=16, ts=16, x0=502272662, x1=1000001
C, tp=16, ts=16, x0=98264767, x1=1000008
C, tp=16, ts=16, x0=162243685, x1=1000001
C, tp=16, ts=16, x0=523584573, x1=1000001
C, tp=16, ts=16, x0=770755179, x1=1000001
B, tp=16, ts=16, x0=18, x1=628936405
B, tp=16, ts=16, x0=4, x1=510933746
B, tp=16, ts=16, x0=2, x1=75898950
C, tp=16, ts=16, x0=761900895, x1=1000001
B, tp=16, ts=16, x0=1, x1=588392773
B, tp=16, ts=16, x0=1, x1=147842192
C, tp=16, ts=16, x0=748982030, x1=1000001
C, tp=16, ts=16, x0=924265468, x1=1000002
B, tp=16, ts=16, x0=9, x1=850816991
C, tp=16, ts=16, x0=960544859, x1=1000001
B, tp=16, ts=16, x0=13, x1=421578599
B, tp=16, ts=16, x0=1, x1=609873478
B, tp=16, ts=16, x0=7, x1=929406433
C, tp=16, ts=16, x0=529883123, x1=1000001
B, tp=16, ts=16, x0=1, x1=149856110
B, tp=16, ts=16, x0=26, x1=990583858
B, tp=16, ts=16, x0=21, x1=480294779
C, tp=16, ts=16, x0=538375616, x1=1000003
B, tp=16, ts=16, x0=3, x1=706429322
C, tp=16, ts=16, x0=242691014, x1=1000001
A, tp=16, ts=16, x0=876980596, x1=7
C, tp=16, ts=16, x0=188161049, x1=1000002
B, tp=16, ts=16, x0=10, x1=184919480
A, tp=16, ts=16, x0=298560843, x1=6
B, tp=16, ts=16, x0=5, x1=480673770
A, tp=16, ts=16, x0=653019985, x1=22
B, tp=16, ts=16, x0=1, x1=826359493
B, tp=16, ts=16, x0=1, x1=70103044
B, tp=16, ts=16, x0=2, x1=561157448
A, tp=16, ts=16, x0=679897899, x1=4
C, tp=16, ts=16, x0=493960231, x1=1000001
B, tp=16, ts=16, x0=13, x1=770515840
C, tp=16, ts=16, x0=112903048, x1=1000001
A, tp=16, ts=16, x0=475325846, x1=4
A, tp=16, ts=16, x0=840956672, x1=4
C, tp=16, ts=16, x0=308539736, x1=1000001
C, tp=16, ts=16, x0=40860449, x1=1000002
C, tp=16, ts=16, x0=734910323, x1=1000008
A, tp=16, ts=16, x0=483530680, x1=4
C, tp=16, ts=16, x0=579065838, x1=1000001
C, tp=16, ts=16, x0=184040882, x1=1000004
B, tp=16, ts=16, x0=18, x1=930030255
C, tp=16, ts=16, x0=942088335, x1=1000001
A, tp=16, ts=16, x0=131968653, x1=4
B, tp=16, ts=16, x0=4, x1=1756976
B, tp=16, ts=16, x0=53, x1=713761100
C, tp=16, ts=16, x0=120511764, x1=1000003
B, tp=16, ts=16, x0=8605, x1=580188709
B, tp=16, ts=16, x0=6, x1=996662994
B, tp=16, ts=16, x0=2, x1=202314338
C, tp=16, ts=16, x0=877557426, x1=1000003
B, tp=16, ts=16, x0=10, x1=782033347
C, tp=16, ts=16, x0=260676722, x1=1000001
B, tp=16, ts=16, x0=3, x1=53313488
C, tp=16, ts=16, x0=439196680, x1=1000018
B, tp=16, ts=16, x0=4, x1=957413124
A, tp=16, ts=16, x0=708239738, x1=4
B, tp=16, ts=16, x0=454, x1=277188271
B, tp=16, ts=16, x0=1, x1=505221795
B, tp=16, ts=16, x0=1, x1=920153468
C, tp=16, ts=16, x0=891389204, x1=1000001
C, tp=16, ts=16, x0=193511594, x1=1000001
B, tp=16, ts=16, x0=2, x1=956229676
B, tp=16, ts=16, x0=66, x1=772128946
B, tp=16, ts=16, x0=2649, x1=979160020
A, tp=16, ts=16, x0=875868165, x1=4
B, tp=16, ts=16, x0=1, x1=509369723
A, tp=16, ts=16, x0=565870659, x1=5
B, tp=16, ts=16, x0=1463, x1=347703082
B, tp=16, ts=16, x0=63, x1=574022118
B, tp=16, ts=16, x0=3, x1=635431582
C, tp=16, ts=16, x0=201634959, x1=1000001
B, tp=16, ts=16, x0=1, x1=185002073
C, tp=16, ts=16, x0=748425842, x1=1000001
C, tp=16, ts=16, x0=721088329, x1=1000001
B, tp=16, ts=16, x0=43, x1=392699645
C, tp=16, ts=16, x0=916101609, x1=1000004
C, tp=16, ts=16, x0=924317341, x1=1000004
A, tp=16, ts=16, x0=776270030, x1=4
C, tp=16, ts=16, x0=946673840, x1=1000001
B, tp=16, ts=16, x0=482, x1=900623023
C, tp=16, ts=16, x0=589880215, x1=1000018
C, tp=16, ts=16, x0=114645849, x1=1000003
C, tp=16, ts=16, x0=439237061, x1=1000001
B, tp=16, ts=16, x0=2, x1=914093359
C, tp=16, ts=16, x0=189017007, x1=1000001
B, tp=16, ts=16, x0=1, x1=315828756
B, tp=16, ts=16, x0=1, x1=186387810
C, tp=16, ts=16, x0=516675005, x1=1000005
B, tp=16, ts=16, x0=7438, x1=260183353
C, tp=16, ts=16, x0=240249994, x1=1000001
A, tp=16, ts=16, x0=369209576, x1=4
B, tp=16, ts=16, x0=8, x1=613785912
B, tp=16, ts=16, x0=17, x1=601749388
B, tp=16, ts=16, x0=3, x1=731238033
C, tp=16, ts=16, x0=435432846, x1=1000001
C, tp=16, ts=16, x0=905771352, x1=1000002
B, tp=16, ts=16, x0=1, x1=438256251
C, tp=16, ts=16, x0=138352000, x1=1000005
B, tp=16, ts=16, x0=1, x1=498100126
B, tp=16, ts=16, x0=1, x1=365274394
B, tp=16, ts=16, x0=1, x1=139098078
A, tp=16, ts=16, x0=474504034, x1=6
B, tp=16, ts=16, x0=1, x1=394285243
B, tp=16, ts=16, x0=3, x1=414094346
B, tp=16, ts=16, x0=3, x1=66805918
B, tp=16, ts=16, x0=6, x1=809341969
C, tp=16, ts=16, x0=752706643, x1=1000001
B, tp=16, ts=16, x0=1, x1=62749610
B, tp=16, ts=16, x0=4, x1=565496981
B, tp=16, ts=16, x0=1, x1=612171283
B, tp=16, ts=16, x0=7, x1=926067672
B, tp=16, ts=16, x0=1, x1=294491553
C, tp=16, ts=16, x0=828988760, x1=1000021
B, tp=16, ts=16, x0=38668, x1=481344748
B, tp=16, ts=16, x0=8, x1=432797673
B, tp=16, ts=16, x0=1, x1=690827307
B, tp=16, ts=16, x0=1, x1=776313321
B, tp=16, ts=16, x0=1, x1=901107766
B, tp=16, ts=16, x0=2, x1=207517078
C, tp=16, ts=16, x0=260331600, x1=1000006
C, tp=16, ts=16, x0=598631262, x1=1000003
B, tp=16, ts=16, x0=7, x1=439784327
B, tp=16, ts=16, x0=2, x1=158487164
C, tp=16, ts=16, x0=125215923, x1=1000001
B, tp=16, ts=16, x0=3, x1=960444610
B, tp=16, ts=16, x0=1, x1=840612259
B, tp=16, ts=16, x0=1, x1=368945674
B, tp=16, ts=16, x0=1, x1=590663715
C, tp=16, ts=16, x0=287128345, x1=1000001
B, tp=16, ts=16, x0=3, x1=793331507
B, tp=16, ts=16, x0=51, x1=257744659
B, tp=16, ts=16, x0=2, x1=240591380
C, tp=16, ts=16, x0=883631366, x1=1000005
B, tp=16, ts=16, x0=7, x1=886293248
A, tp=16, ts=16, x0=85397533, x1=4
B, tp=16, ts=16, x0=30351, x1=705609247
C, tp=16, ts=16, x0=162413346, x1=1000002
C, tp=16, ts=16, x0=480563527, x1=1000001
A, tp=16, ts=16, x0=218774471, x1=8
B, tp=16, ts=16, x0=3, x1=730677343
C, tp=16, ts=16, x0=288506534, x1=1000001
A, tp=16, ts=16, x0=662722806, x1=8
C, tp=16, ts=16, x0=615935646, x1=1000001
B, tp=16, ts=16, x0=1, x1=744075423
B, tp=16, ts=16, x0=30, x1=417399009
B, tp=16, ts=16, x0=1, x1=200557039
B, tp=16, ts=16, x0=1, x1=745569341
C, tp=16, ts=16, x0=69152989, x1=1000001
C, tp=16, ts=16, x0=844174454, x1=1000001
B, tp=16, ts=16, x0=1, x1=219553785
B, tp=16, ts=16, x0=1, x1=844792358
B, tp=16, ts=16, x0=1, x1=808793717
B, tp=16, ts=16, x0=2, x1=778478396
C, tp=16, ts=16, x0=28411427, x1=1000001
C, tp=16, ts=16, x0=568340104, x1=1000004
B, tp=16, ts=16, x0=1, x1=301049066
B, tp=16, ts=16, x0=2, x1=8235910
B, tp=16, ts=16, x0=11, x1=672492169
B, tp=16, ts=16, x0=7, x1=235387009
C, tp=16, ts=16, x0=836718832, x1=1000001
B, tp=16, ts=16, x0=1, x1=927921474
B, tp=16, ts=16, x0=1, x1=719831995
B, tp=16, ts=16, x0=1, x1=459604192
A, tp=16, ts=16, x0=19388359, x1=5
B, tp=16, ts=16, x0=1, x1=733896901
C, tp=16, ts=16, x0=645845248, x1=1000001
B, tp=16, ts=16, x0=6, x1=742831875
C, tp=16, ts=16, x0=669489032, x1=1000001
A, tp=16, ts=16, x0=914767229, x1=762386222
C, tp=16, ts=16, x0=626099617, x1=1000001
B, tp=16, ts=16, x0=762386222, x1=82040394
C, tp=16, ts=16, x0=244019362, x1=1000001
B, tp=16, ts=16, x0=1, x1=80721879
C, tp=16, ts=16, x0=395055546, x1=1000001
A, tp=16, ts=16, x0=717145106, x1=50
B, tp=16, ts=16, x0=1, x1=549030661
C, tp=16, ts=16, x0=688415033, x1=1000001
C, tp=16, ts=16, x0=612159442, x1=1000001
C, tp=16, ts=16, x0=198247340, x1=1000001
B, tp=16, ts=16, x0=10, x1=96359843
C, tp=16, ts=16, x0=34996439, x1=1000002
C, tp=16, ts=16, x0=689420099, x1=1000007
B, tp=16, ts=16, x0=1, x1=542272519
C, tp=16, ts=16, x0=793274792, x1=1000001
C, tp=16, ts=16, x0=100344144, x1=1000001
C, tp=16, ts=16, x0=796374569, x1=1000008
B, tp=16, ts=16, x0=221, x1=842952320
C, tp=16, ts=16, x0=694347820, x1=1000002
B, tp=16, ts=16, x0=35, x1=497762019
C, tp=16, ts=16, x0=896220682, x1=1000001
C, tp=16, ts=16, x0=533242086, x1=1000001
C, tp=16, ts=16, x0=803755974, x1=1000002
B, tp=16, ts=16, x0=1, x1=639414677
C, tp=16, ts=16, x0=199163758, x1=1000001
C, tp=16, ts=16, x0=186462029, x1=1000001
B, tp=16, ts=16, x0=19, x1=263027694
C, tp=16, ts=16, x0=601735434, x1=1000001
B, tp=16, ts=16, x0=1, x1=170617294
C, tp=16, ts=16, x0=54105943, x1=1000002
B, tp=16, ts=16, x0=1, x1=393249467
B, tp=16, ts=16, x0=2, x1=809946874
B, tp=16, ts=16, x0=1, x1=908023201
B, tp=16, ts=16, x0=13056, x1=577503544
A, tp=16, ts=16, x0=657395504, x1=6
B, tp=16, ts=16, x0=1, x1=51727359
C, tp=16, ts=16, x0=710102501, x1=1000002
B, tp=16, ts=16, x0=1, x1=962316362
B, tp=16, ts=16, x0=1, x1=239432354
B, tp=16, ts=16, x0=1, x1=833323386
C, tp=16, ts=16, x0=987535468, x1=1000001
B, tp=16, ts=16, x0=2, x1=484857876
B, tp=16, ts=16, x0=1, x1=181286559
B, tp=16, ts=16, x0=1, x1=145445114
B, tp=16, ts=16, x0=24, x1=302735637
B, tp=16, ts=16, x0=2, x1=70303195
C, tp=16, ts=16, x0=212478889, x1=1000002
B, tp=16, ts=16, x0=119, x1=146497714
C, tp=16, ts=16, x0=67645833, x1=1000005
B, tp=16, ts=16, x0=1, x1=286032493
C, tp=16, ts=16, x0=671619100, x1=1000001
B, tp=16, ts=16, x0=219, x1=468613814
B, tp=16, ts=16, x0=1, x1=395116201
B, tp=16, ts=16, x0=2, x1=79789782
A, tp=16, ts=16, x0=308756559, x1=672027211
C, tp=16, ts=16, x0=525277003, x1=1000001
C, tp=16, ts=16, x0=454181328, x1=1000001
B, tp=16, ts=16, x0=672027211, x1=263647109
C, tp=16, ts=16, x0=444000635, x1=1000001
C, tp=16, ts=16, x0=954201962, x1=1000001
B, tp=16, ts=16, x0=7, x1=442927911
B, tp=16, ts=16, x0=1, x1=126243845
B, tp=16, ts=16, x0=3, x1=115937958
C, tp=16, ts=16, x0=691142869, x1=1000003
B, tp=16, ts=16, x0=3, x1=826584343
A, tp=16, ts=16, x0=369156644, x1=14
B, tp=16, ts=16, x0=21, x1=390580945
C, tp=16, ts=16, x0=362071889, x1=1000004
C, tp=16, ts=16, x0=230919728, x1=1000001
C, tp=16, ts=16, x0=154175245, x1=1000001
C, tp=16, ts=16, x0=26449404, x1=1000001
B, tp=16, ts=16, x0=1, x1=412372478
B, tp=16, ts=16, x0=1, x1=178091264
B, tp=16, ts=16, x0=1, x1=441256347
A, tp=16, ts=16, x0=349286709, x1=4
B, tp=16, ts=16, x0=15, x1=73768914
C, tp=16, ts=16, x0=305640898, x1=1000008
C, tp=16, ts=16, x0=398787873, x1=1000002
C, tp=16, ts=16, x0=503747530, x1=1000001
B, tp=16, ts=16, x0=80, x1=800216094
B, tp=16, ts=16, x0=101, x1=372940812
B, tp=16, ts=16, x0=6, x1=73074338
C, tp=16, ts=16, x0=637307176, x1=1000016
A, tp=16, ts=16, x0=367448394, x1=4
B, tp=16, ts=16, x0=1023, x1=373960169
C, tp=16, ts=16, x0=703910419, x1=1000002
A, tp=16, ts=16, x0=875078066, x1=4
C, tp=16, ts=16, x0=575562738, x1=1000008
B, tp=16, ts=16, x0=12, x1=739859222
B, tp=16, ts=16, x0=3, x1=922687159
B, tp=16, ts=16, x0=1, x1=723506067
C, tp=16, ts=16, x0=442695342, x1=1000001
B, tp=16, ts=16, x0=4, x1=438986981
C, tp=16, ts=16, x0=826903632, x1=1000009
B, tp=16, ts=16, x0=10, x1=329509187
B, tp=16, ts=16, x0=11, x1=573420608
B, tp=16, ts=16, x0=1, x1=943673853
B, tp=16, ts=16, x0=1, x1=529066494
B, tp=16, ts=16, x0=1, x1=845787525
A, tp=16, ts=16, x0=734153140, x1=4
C, tp=16, ts=16, x0=34243910, x1=1000138
B, tp=16, ts=16, x0=1, x1=939236099
B, tp=16, ts=16, x0=5, x1=599945330
B, tp=16, ts=16, x0=1, x1=580833749
A, tp=16, ts=16, x0=707690274, x1=44
C, tp=16, ts=16, x0=387271164, x1=1000002
B, tp=16, ts=16, x0=38, x1=939009877
B, tp=16, ts=16, x0=7, x1=143808708
A, tp=16, ts=16, x0=130017178, x1=10
B, tp=16, ts=16, x0=1, x1=468734440
B, tp=16, ts=16, x0=3, x1=687215998
B, tp=16, ts=16, x0=1, x1=905135374
B, tp=16, ts=16, x0=5, x1=151238957
B, tp=16, ts=16, x0=5, x1=858305282
B, tp=16, ts=16, x0=1, x1=238160998
A, tp=16, ts=16, x0=213608341, x1=5
A, tp=16, ts=16, x0=443502782, x1=40
C, tp=16, ts=16, x0=435006896, x1=1000003
C, tp=16, ts=16, x0=906919356, x1=1000001
C, tp=16, ts=16, x0=652394329, x1=1000001
B, tp=16, ts=16, x0=5, x1=155620521
B, tp=16, ts=16, x0=26, x1=136958338
A, tp=16, ts=16, x0=999565125, x1=4
C, tp=16, ts=16, x0=954517855, x1=1000002
C, tp=16, ts=16, x0=888320357, x1=1000018
C, tp=16, ts=16, x0=808475695, x1=1000001
C, tp=16, ts=16, x0=110652348, x1=1000001
C, tp=16, ts=16, x0=145948462, x1=1000007
B, tp=16, ts=16, x0=15, x1=813263163
B, tp=16, ts=16, x0=1, x1=96295730
A, tp=16, ts=16, x0=901142308, x1=5
B, tp=16, ts=16, x0=8, x1=792833673
C, tp=16, ts=16, x0=33288363, x1=1000001
C, tp=16, ts=16, x0=724115284, x1=1000001
B, tp=16, ts=16, x0=7, x1=489675025
C, tp=16, ts=16, x0=243880455, x1=1000001
C, tp=16, ts=16, x0=307018100, x1=1000007
C, tp=16, ts=16, x0=708376739, x1=1000001
B, tp=16, ts=16, x0=1, x1=682560676
B, tp=16, ts=16, x0=2080, x1=835893902
B, tp=16, ts=16, x0=444, x1=165922976
B, tp=16, ts=16, x0=1, x1=845747603
C, tp=16, ts=16, x0=232237772, x1=1000005
C, tp=16, ts=16, x0=72550016, x1=1000001
B, tp=16, ts=16, x0=30, x1=169130140
B, tp=16, ts=16, x0=107, x1=689355638
B, tp=16, ts=16, x0=1, x1=630693849
C, tp=16, ts=16, x0=691170649, x1=1000002
C, tp=16, ts=16, x0=139523644, x1=1000001
B, tp=16, ts=16, x0=1, x1=537677226
C, tp=16, ts=16, x0=270763146, x1=1000001
C, tp=16, ts=16, x0=45372206, x1=1000004
B, tp=16, ts=16, x0=9, x1=667456061
A, tp=16, ts=16, x0=582580903, x1=4
